,song_name,artist,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard
1115,beamer boy,Lil Peep,16dlDlLW9Uv8lmIUvAXAjG,0.743,0.731,8,-4.511,1,0.103,0.0492,1.9e-05,0.226,0.337,123.989,203373,4,77,0
1116,Come Get Her,Rae Sremmurd,1Ser4X0TKttOvo8bgdytTP,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,212947,4,75,0
1117,I <3 My Choppa,Tay-K,0Dk9lP1YnOqssHH0oCeq9u,0.732,0.47,0,-7.601,0,0.244,0.000279,0.0,0.119,0.411,159.936,105000,4,74,0
1119,Sugar,Maroon 5,2iuZJX9X9P0GKaE93xcPjk,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493,4,83,0
1120,Feeling Whitney,Post Malone,35r28RDot7nPE7y9K9H7l0,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,257267,4,76,0
1123,Parado no Bailão,MC L da Vinte,3Hb9kUdm4yf839Fle4RIdT,0.828,0.599,11,-1.624,1,0.149,0.381,0.0,0.0775,0.478,86.533,171692,5,85,0
1124,Dirt On My Boots,Jon Pardi,7f08qp3HROTkfrtNpiYGGo,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,201893,4,74,0
1125,Candy Paint,Post Malone,32lItqlMi4LBhb4k0BaSaC,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4,76,0
1127,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,0qcr5FMsEO85NAQjrlDRKo,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961,223840,4,77,0
1128,Drew Barrymore,SZA,06u5LrUpbosQlQ1QJFhPpG,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,231400,4,75,0
1130,M.... She Wrote,Tay-K,1WRzux3cJRM9xRNN99QKgR,0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662,112000,4,74,0
1131,Roll in Peace (feat. XXXTENTACION),Kodak Black,40oKW22ZNNkEdZLJTScaQI,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,213132,4,75,0
1132,Nobody,Mitski,2P5yIMu2DNeMXTyOANKS6k,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,193429,4,78,0
1134,wokeuplikethis*,Playboi Carti,59J5nzL1KniFHnU120dQzt,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,235535,4,75,0
1137,Me and My Husband,Mitski,3pANfZVFdtuVnJsE6xa5Ox,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,137142,4,78,0
1139,Last Christmas,Ariana Grande,5xDrO9DEDJGUQGfyoHvgDJ,0.504,0.8,2,-2.763,1,0.0391,0.125,0.0,0.109,0.789,205.945,203653,4,80,0
1140,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,1MJErNPIQUoEMu4YUUmecm,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,258789,4,74,0
1141,Psycho (feat. Ty Dolla $ign),Post Malone,3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,4,78,0
1142,Psycho Pass,Xavier Wulf,3kZAm2TC74lBJFPDoV40Qc,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,135340,4,74,0
1144,Follow You To Virgie (OurVinyl Sessions),Tyler Childers,4Oz6xl8qhJTdjYZeT98V4m,0.566,0.325,10,-8.819,1,0.0439,0.732,0.0,0.317,0.511,78.822,202000,4,73,0
1145,I Think I Like When It Rains,WILLIS,5S5u0EWtlblH00iTNExZ6X,0.622,0.471,9,-7.105,1,0.0277,0.0448,0.0,0.0957,0.278,124.455,278293,4,76,0
1149,Self Control,Frank Ocean,5GUYJTQap5F3RDQiCOJhrS,0.581,0.21,8,-10.426,1,0.0321,0.768,0.0,0.369,0.452,80.099,249668,4,76,0
1151,Lie,NF,07FkzikE6FuHIa8Ma7zJGc,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,209213,4,77,0
1153,Hold On,Chord Overstreet,5vjLSffimiIP26QG5WcN2K,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853,4,83,0
1157,Consume (feat. Goon Des Garcons),Chase Atlantic,0X2bh8NVQ8svDQIn2AdCbW,0.556,0.714,9,-5.322,0,0.158,0.07,0.0,0.261,0.434,146.113,267920,4,81,0
1165,G.O.M.D,J. Cole,0Thqjtu54vKMP06pwZkAWp,0.889,0.4,4,-10.586,0,0.26,0.322,1.32e-05,0.331,0.336,128.073,301064,4,75,0
1168,Into It,Chase Atlantic,4HwDCXsMBC7SUdp2WT4MZP,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,196767,4,80,0
1171,Sleep On The Floor,The Lumineers,5MMZJtHOiH1RmQSSe3DJdg,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,211851,4,72,0
1172,Santa's Coming for Us,Sia,1N1ZpYUJc9fwrqk53FGgWv,0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,0.724,92.986,205267,4,80,0
1173,REEL IT IN,Aminé,5qHirGR7M9tdm6C17DlzSY,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,4,76,0
1174,Flaming Hot Cheetos,Clairo,1F6IbA7di42uPc3cff8PXV,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,123884,4,76,0
1175,Si Estuviésemos Juntos,Bad Bunny,35wvL50xvKpCHEJPxLOLPI,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248,4,84,0
1176,2nd Hand,$uicideboy$,3YeQsJs1FdLI3w0BqWwpmk,0.933,0.424,1,-6.686,1,0.127,0.0307,0.0,0.101,0.0775,139.977,123469,4,74,0
1177,Train Wreck,James Arthur,55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4,82,0
1179,See You Again (feat. Charlie Puth),Wiz Khalifa,2JzZzZUQj3Qff7wapcbKjc,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4,83,0
1180,If You Want Love,NF,3i5qVV8azKqGFK4Gzdt5YS,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,199387,1,77,0
1181,Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,4,82,0
1183,Garden (Say It Like Dat),SZA,19woxaSpjOefa2JnAOoqW5,0.73,0.457,9,-7.26,1,0.283,0.0705,0.0,0.124,0.549,111.352,208400,4,73,0
1184,Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4,83,0
1185,How Far I'll Go,Auli'i Cravalho,6mb6lVLNrcUgLnEN8QnDJd,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,163387,4,74,0
1187,772 Love,YNW Melly,230wNo1dnexltKYQbsW7oD,0.676,0.623,6,-7.297,0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,209489,4,73,0
1194,Stay,Post Malone,4H7WNRErSbONkM06blBoGc,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,204427,4,76,0
1198,Silver Lining,Mt. Joy,0i5QVxsK3IvEDbUjTA64Li,0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218,198600,4,73,0
1199,Magic In The Hamptons (feat. Lil Yachty),Social House,2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640,4,74,0
1200,Foreign,Playboi Carti,500l6Cwe40hkPqS7Sf7ufY,0.762,0.705,6,-5.195,0,0.164,0.0906,0.0,0.17,0.264,122.955,142893,4,73,0
1201,Diles,Bad Bunny,6C1RD7YQVvt3YQj0CmuTeu,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,286041,4,84,0
1203,Lust,Lil Skies,7oJrVhiTPZGBXWPwhxjy9S,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,4,74,0
1204,CLYDE (I Hope at Least One of My Ex-Girlfriends Hears This),$uicideboy$,59aL2q2UPYJkgLTSv0WTlB,0.694,0.684,7,-5.276,1,0.0599,0.122,0.0,0.113,0.334,100.951,152137,4,72,0
1205,Mistletoe And Holly,Frank Sinatra,53cumdNGYE6NFmGL0zHvx7,0.621,0.147,9,-11.111,1,0.0374,0.821,0.0,0.0754,0.346,110.62,137547,4,71,0
1206,Runaway,AURORA,23rdcrD0Eky4vYn2TZidxJ,0.459,0.276,11,-10.339,1,0.036,0.63,9.5e-05,0.104,0.128,114.169,248827,4,74,0
1207,Gorgeous,Taylor Swift,1ZY1PqizIl78geGM4xWlEA,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,209680,4,80,0
1208,idfc,blackbear,3SErMoIKdRELto2OspGs5L,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,4,82,0
1212,Boulevard of Broken Dreams,Green Day,5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,78,0
1213,I Did Something Bad,Taylor Swift,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,238253,4,77,0
1215,...Ready For It?,Taylor Swift,2yLa0QULdQr0qAIvVwN6B5,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,208187,4,77,0
1216,Love Scars,Trippie Redd,0AICBlLzFCTpUqmAbtzB2z,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.123,0.26,119.405,143969,4,73,0
1218,Selfish,PnB Rock,2xbI8Vmyv3TkpTdywpPyNw,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,245604,4,72,0
1220,I Bet on Losing Dogs,Mitski,2Co0IjcLTSHMtodwD4gzfg,0.398,0.493,9,-9.561,1,0.0303,0.00347,0.000157,0.106,0.412,82.048,170240,4,76,0
1221,"Happy - From ""Despicable Me 2""",Pharrell Williams,60nZcImufyMA1MKQY3dcCH,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,82,0
1226,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",A$AP Rocky,2N3U8uTYhjX2KwGT0pf5x0,0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,260987,4,78,0
1227,Reminder,The Weeknd,37F0uwRSrdzkBiuj0D5UHI,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,218880,4,78,0
1232,Burn The House Down,AJR,0TkJIyL69RAUIbNwGub6uR,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,212374,4,70,0
1233,Top,Lil Uzi Vert,55Q46o5adtSobImSKrrlqW,0.776,0.762,0,-4.356,1,0.216,0.193,0.0,0.18,0.678,120.039,236000,4,72,0
1234,Wrapped in Red,Kelly Clarkson,5fclVBnzaGrbucvVMC228o,0.521,0.734,7,-4.668,1,0.0392,0.365,0.0,0.132,0.356,123.84,216907,4,68,0
1235,Infinity,Jaymes Young,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4,86,0
1238,Slow Down,Chase Atlantic,5lT5IZWW3JQErXELJpQgJ9,0.477,0.788,10,-4.46,1,0.0362,0.0183,1.78e-06,0.294,0.255,129.967,212093,4,80,0
1239,CAN'T SAY,Travis Scott,27a1mYSG5tYg7dmEjWBcmL,0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,198408,4,76,0
1240,You Are The Reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,0.329,0.235,10,-7.699,1,0.0303,0.918,0.0,0.137,0.22,171.006,204326,3,82,0
1244,Eres Mía,Romeo Santos,6I86RF3odBlcuZA9Vfjzeq,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,250640,4,78,0
1247,If I Know Me,Morgan Wallen,03d8S7FBY2kIzhP0E7l4rn,0.777,0.604,8,-5.813,1,0.12,0.765,6.79e-05,0.11,0.672,99.934,157693,4,71,0
1248,Waiting For Love,Avicii,2P4OICZRVAQcYAV2JReRfj,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,230613,4,84,0
1249,Drinkin' Problem,Midland,1vBpwxsLVwaR4evBIaFmqD,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,220800,4,71,0
1250,Parachute,Chris Stapleton,5jROdl6MhcmP3O7h2sVgtw,0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,253200,4,72,0
1252,Used To,Juice WRLD,0WZFN4E8HrmGUU0EMyKQ8c,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,176443,4,73,0
1255,While We're Young,Jhené Aiko,4mL59LVbKgOpEACxraGYdr,0.649,0.791,2,-6.013,1,0.193,0.104,1.97e-06,0.108,0.811,128.023,236160,4,73,0
1256,Like I Can,Sam Smith,2TeLIzFBe3hxkPR5FIQZut,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167066,4,81,0
1261,Dark Knight Dummo,Trippie Redd,4apiNNK0jp9uqn3JDG9My1,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,3,73,0
1262,The Worst,Jhené Aiko,2wBCrtJS3E3TimRZ5MElTI,0.539,0.414,1,-9.156,0,0.0601,0.253,1.3e-06,0.143,0.123,94.895,254493,4,72,0
1267,King Kunta,Kendrick Lamar,0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,4,76,0
1268,Gonna Love Me,Teyana Taylor,3nXrCAE44KlevAkQB2XWcN,0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998,4,74,0
1269,Up Down (feat. Florida Georgia Line),Morgan Wallen,3EWMoDIm6lzuR0zQKtuCJX,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,4,71,0
1270,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,5Gu0PDLN4YJeW75PpBSg9p,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800,4,77,0
1271,Attention,Charlie Puth,5cF0dROlMOK5uNZtivgu50,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4,84,0
1274,"'Zat You, Santa Claus? - Single Version",Louis Armstrong,0SD2UtunDGrX7OIElVr87B,0.704,0.551,8,-5.479,1,0.153,0.753,0.0,0.2,0.667,123.341,160640,4,70,0
1275,Adiós Amor,Christian Nodal,63bmZnBN1CiJ9sA4qTEe8y,0.433,0.431,2,-6.422,1,0.0367,0.169,0.0,0.307,0.722,177.732,199320,4,78,0
1280,Legends,Juice WRLD,1Knctxx9vGZxpZfF66BIEa,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4,74,0
1281,PRBLMS,6LACK,4AtZRwSR8BOTTQg5ihSggt,0.417,0.58,9,-4.574,1,0.207,0.0307,1.45e-06,0.179,0.139,68.58,246773,5,73,0
1283,Sedona,Houndmouth,2MQhTbX792AT6YyzwLz9dt,0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,239881,4,69,0
1287,Cocaine Jesus,Rainbow Kitten Surprise,0ZAbupc7jAQpG9IxojQ3s3,0.822,0.362,2,-7.462,1,0.0411,0.16,0.0,0.313,0.159,119.903,229667,4,72,0
1289,If We Have Each Other,Alec Benjamin,7pT6WSg4PCt4mr5ZFyUfsF,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,4,77,0
1291,"Living Life, In The Night",Cheriimoya,2kx5sQgmjYug0GiDh1a4sU,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,122517,4,84,0
1292,Television / So Far So Good,Rex Orange County,27rZYxE4l21wTaovX4WTnI,0.403,0.505,5,-7.75,1,0.0463,0.592,0.0,0.121,0.32,164.902,262600,4,77,0
1294,You're Welcome,Dwayne Johnson,6U4VqEHy4n5VeiH4pQPL24,0.788,0.745,5,-7.072,1,0.258,0.29,0.0,0.0373,0.672,135.278,163893,4,73,0
1296,Dive - Recorded At Sound Stage Nashville,Luke Combs,2VWBdFsDJVGlRTdz4PvYwy,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,3,72,0
1297,20 Something,SZA,4h6ViRoztTBpWcJ1zFT9Zg,0.569,0.299,11,-8.603,1,0.275,0.739,0.0,0.054,0.505,81.049,198160,4,73,0
1298,Jingle Bells,Frank Sinatra,4KV9bM7a1KDc7b7OakFZic,0.706,0.383,8,-11.44,1,0.0342,0.758,0.0,0.0608,0.87,86.997,122160,4,76,0
1299,Noticed,Lil Mosey,7zLYKWcXnYeHHWidalz7rj,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000,4,76,0
1300,Myself,NAV,05nbZ1xxVNwUTcGwLbp7CN,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,4,72,0
1303,Wild as You,Cody Johnson,4IZOdhEvXYWqh5XAXYzBk3,0.461,0.65,11,-5.372,1,0.0293,0.187,0.0,0.111,0.488,149.873,186067,4,70,0
1304,I've Got My Love To Keep Me Warm,Ella Fitzgerald,1KIJSvzRZzo8ehDTPOXKru,0.514,0.635,0,-4.622,1,0.0694,0.662,0.0,0.204,0.715,110.561,191440,4,70,0
1305,idfc,blackbear,6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,245172,4,76,0
1306,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,55n9yjI6qqXh5F2mYvUc2y,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160,4,80,0
1307,Imitadora,Romeo Santos,6r46lnXFbE9fr2d3KNaGbe,0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,234829,4,78,0
1308,Consideration,Rihanna,6t90Z9XkdsHD8xMxro6KRP,0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,161067,4,74,0
1309,Apparently,J. Cole,5O59s7bCgTFsXDXlWecyQ1,0.802,0.544,5,-9.212,1,0.0686,0.605,0.0,0.102,0.57,133.992,292865,4,72,0
1311,This Is Home,Cavetown,7s8VgA8OjvwBUuigKzEGBx,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,226073,4,74,0
1312,Walls Could Talk,Halsey,5ln5yQdUywVbf8HhFsOcd6,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,101790,4,78,0
1313,All I Ask,Adele,05TOt5Vz4StdjMpEdFPlvB,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,271800,4,73,0
1315,YOSEMITE,Travis Scott,7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4,75,0
1316,Play Date,Melanie Martinez,4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,179867,4,79,0
1317,Bodak Yellow,Cardi B,6KBYefIoo7KydImq1uUQlL,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4,73,0
1318,ASTROTHUNDER,Travis Scott,4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4,75,0
1319,Black Skinhead,Kanye West,722tgOgdIbNe3BEyLnejw4,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,188013,4,75,0
1323,Steal My Girl,One Direction,2Bs4jQEGMycglOfWPBqrVG,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133,4,81,0
1327,Thru Your Phone,Cardi B,74cVJfmK18rhWnscIpGXjt,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4,72,0
1334,Candles,Juice WRLD,1wa6QQsdSE3X2GbRljGpFk,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,183703,4,72,0
1335,Rescue,Lauren Daigle,7r9kOxiNDnkAg5QKqtyjVk,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,215613,4,74,0
1336,So High,Doja Cat,1yvSMyZn27M4wEslpSvB0D,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004,199747,4,71,0
1337,Casper,Takeoff,1B4gJRq61xTs6r1O0Uq2iY,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079,4,73,0
1339,Blue Ain't Your Color,Keith Urban,6wycnu8FWXsj68ig7BEot9,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,3,70,0
1340,SKELETONS,Travis Scott,6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,4,74,0
1341,Body Like A Back Road,Sam Hunt,7mldq42yDuxiUNn08nvzHO,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,4,72,0
1342,Something to Talk About,Koe Wetzel,7ptJYMKI7Y1iWdqEZtBMGE,0.612,0.934,9,-5.124,0,0.0663,0.049,0.0,0.103,0.293,130.006,204352,4,69,0
1343,I Want You,Mitski,7FHj19QQigvMH1onMYRNLn,0.339,0.292,3,-11.294,1,0.0348,0.514,0.0,0.0713,0.0655,131.702,183792,3,74,0
1346,Calling My Spirit,Kodak Black,2MShy1GSSgbmGUxADNIao5,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4,71,0
1347,Training Wheels,Melanie Martinez,3EGW6TGGbdk6Ys1Y3HU3lj,0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753,205680,4,75,0
1349,Wish - Trippie Mix,Diplo,6IpvkngH89cA3hhPC84Leg,0.561,0.832,9,-7.661,1,0.0717,0.232,0.0,0.107,0.666,93.991,176874,4,71,0
1350,O Pana!,$uicideboy$,0cQvicmQo8syJ2Zv8aYDfN,0.797,0.504,0,-6.538,1,0.114,0.0199,2.46e-05,0.198,0.178,114.994,128418,4,71,0
1352,Man Of The Year,ScHoolboy Q,5SsR3wtCOafDmZgvIdRhSm,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,4,72,0
1359,Greatest Love Story,LANCO,2yQZwi1P8AkkxxFhQ8rMEK,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4,70,0
1361,Custer,Slipknot,3GiJq4AQK7324mfIQbpiTf,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,254467,4,75,0
1362,Sweet Creature,Harry Styles,5kRPPEWFJIMox5qIkQkiz5,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,224867,4,76,0
1363,Tear in My Heart,Twenty One Pilots,3bnVBN67NBEzedqQuWrpP4,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493,4,75,0
1364,Nunca Es Suficiente,Los Ángeles Azules,63USmok1OioBzKuWGW9wAg,0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,4,68,0
1366,Kiss It Better,Rihanna,0UHB9METy4VCXNgkcGqHqS,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,253080,4,78,0
1368,Propuesta Indecente,Romeo Santos,5PycBIeabfvX3n9ILG7Vrv,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,4,79,0
1369,"You’re A Mean One, Mr. Grinch",Lindsey Stirling,6TXAjof8V0Gr4zFoY00zHR,0.567,0.695,9,-4.896,0,0.0559,0.134,0.0,0.177,0.424,107.934,166133,4,70,0
1371,Slow Dance In A Parking Lot,Jordan Davis,6MBUUSIWCzaXW4q58Ktrv9,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,4,70,0
1372,Cocaine and Whiskey,Them Dirty Roses,74jX68ir4Gjpll6osaaRUK,0.623,0.591,8,-4.958,1,0.0422,0.104,0.0,0.123,0.628,136.089,206449,4,70,0
1374,Planez,Jeremih,08zJpaUQVi9FrKv2e32Bah,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,4,71,0
1375,Hard Times,Paramore,0w5Bdu51Ka25Pf3hojsKHh,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,4,75,0
1378,Happier,Ed Sheeran,2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4,81,0
1380,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4,72,0
1381,Last Memory,Takeoff,1fvCggAYrW0VtCljtqv4h2,0.854,0.708,1,-5.805,0,0.244,0.175,0.0,0.241,0.172,118.032,162133,4,70,0
1382,I'll Be Home For Christmas,Pentatonix,5P5rUzjpgTkZeQbr0CVdsZ,0.602,0.493,8,-6.907,1,0.0308,0.103,0.0,0.119,0.487,112.979,207560,3,69,0
1384,The Way,Ariana Grande,06EL94D0TA27Ik0Ke5usbj,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,4,69,0
1385,STARGAZING,Travis Scott,7wBJfHzpfI3032CSD7CE2m,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,76,0
1388,Dead Batteries,$uicideboy$,00UDmkyejOcUApEqpiB90i,0.874,0.633,5,-8.214,1,0.0453,0.0398,0.000106,0.0927,0.602,123.994,143221,4,71,0
